ph,turbidity,temperature,ecoli,number_of_symptom_reports,population_density,rainfall,risk_level
6.887198222031937,0.8776417916477008,29.58033084403713,0,10,50.0,27.192860291063532,LOW
5.689540618473098,2.8952908983393497,33.86116452034206,0,13,1863.155656744371,106.73527738906064,HIGH
7.449626780766387,7.406605823991651,23.16708467419784,0,12,4540.949557064128,1.5920126668754737,LOW
5.516165863074081,6.72051615932185,22.013594012110506,0,8,886.0554465048616,28.912529307157634,LOW
7.7766168192519105,3.5256869695769164,33.81634335760599,1,10,6952.125790493356,59.25262272744383,HIGH
7.215759433242139,5.32278593493824,27.779723740005323,1,6,1399.808463138487,107.65926816617142,HIGH
9.24825661961653,6.004404326792649,25.784897226588658,0,12,50.0,141.32023747137902,MEDIUM
6.1098780016481244,3.6795494471273273,31.19196297391438,1,7,4201.852871498496,40.6517731016254,HIGH
7.00760411806343,7.978905674671106,30.968695431874362,0,11,6330.022705590153,49.94759091595324,LOW
8.718458930830757,6.634002662355883,19.46541757960025,0,14,8379.169578566012,30.831943746110767,MEDIUM
8.172250676262273,4.260013183278606,35.307870738516534,0,6,50.0,53.33027088988049,LOW
6.47340915357809,2.0123113512901827,24.537558339507758,0,10,8186.331648060817,15.490196316545159,MEDIUM
7.3015706855361024,4.024252793673176,37.20010828645143,1,6,4718.933204953705,72.68177509489846,HIGH
7.101799420773578,3.815919939954266,18.998708318618025,1,9,2461.1878771453958,2.278511400813906,MEDIUM
7.3537602806547415,3.51945095030655,28.904393294881867,1,7,6106.275625112215,67.22774240775647,HIGH
6.471187607613653,1.3535444481915222,25.886272794369145,0,11,7995.077865850103,42.09224317522628,MEDIUM
7.019611637569339,13.928595512036509,15.148591941394898,0,15,50.0,110.10041170499052,MEDIUM
5.661752862250958,13.491175864136265,30.94924786830998,1,11,2993.3906866299217,89.71191313363602,HIGH
7.221611106681274,5.182626185294572,15.456377839529964,0,13,2674.9098326369576,35.969075001928644,LOW
7.505018606079648,6.799512064587621,25.249998834197843,1,6,5952.766716785213,85.44017959909186,HIGH
6.895322528620504,7.8841237513352045,33.62565286629712,0,11,8288.08239838278,16.905243340027305,MEDIUM
5.64645419847369,5.2436071769317465,23.819784136229767,1,12,4405.520018691397,9.85233844210443,MEDIUM
7.9896786765663155,7.140339027992373,21.577595090906883,0,6,3381.8719366602895,65.95615519979866,LOW
7.428072534193522,8.658286221910396,31.80213882337206,0,11,5447.010314904269,8.991346054918942,MEDIUM
6.44658641206912,6.461282996728795,25.502891696823603,0,8,3543.4645117642776,150.6700024317677,HIGH
6.847459597845742,9.69833205095841,24.56964183186107,0,11,50.0,6.154912600874075,LOW
5.749397537496344,3.4246088950347287,34.649954863015935,0,10,5647.676999312426,103.43955358949225,MEDIUM
6.177130884999886,5.685135770599498,19.996327589072536,1,8,6959.892287573241,41.93332876416049,HIGH
6.615969788278574,27.006743896802103,24.24235646717747,0,6,7206.350253602995,74.91041850781268,MEDIUM
8.205578731052135,11.220371018303375,32.19868206641863,0,13,963.2155956912172,54.29726786530701,MEDIUM
6.5244469482012715,6.565479882829876,19.608315866942895,0,5,5900.04276182098,29.11363224444841,LOW
7.676192293395882,2.6764051843794197,37.65208295841716,0,8,8491.74889076299,24.883108734241603,LOW
6.615515417424578,5.897089422061271,25.698915089599364,0,12,11285.72787454247,79.01416483452454,MEDIUM
7.323152804766687,10.732052297443195,32.24716428847419,1,11,5541.010527395493,111.35292305618205,HIGH
6.972744048070577,9.313194867991138,32.23461106813525,0,14,6954.810675148991,60.43901540652308,MEDIUM
7.885750940083469,1.044401688859279,26.086272456225434,1,9,1420.6509176802028,72.80335377094414,MEDIUM
6.618669795603298,1.4052535724065986,24.125927328920646,0,10,1054.4812765343165,57.191429263593385,LOW
5.684724574997802,1.4707314614075282,26.742212628274824,0,5,6964.528679222817,13.210273345695246,MEDIUM
5.85624587177273,7.970318107082369,31.27610548494225,0,13,50.0,14.507606382389522,MEDIUM
6.621310255451518,1.4904247651809133,21.081450936234855,0,7,4634.976150232697,141.08335836550057,MEDIUM
5.975846026389752,2.5771403778113147,19.78044846761338,0,13,8205.676975495997,42.084002699264616,MEDIUM
7.469190814111596,5.104621687986354,35.90521633052174,0,10,6195.241606622844,100.63779428409443,HIGH
6.680808651627729,11.915852716717218,22.59086957740262,0,5,6176.994154774212,34.026708787739096,LOW
9.237145895023788,8.231348135761316,29.124503292170417,0,18,4061.4814322858283,21.997163857367454,MEDIUM
5.53605686437658,4.6590464927239665,25.78677474660538,0,7,3052.316910142308,33.36678440821261,MEDIUM
7.28326986083882,9.882588972947111,26.052806332659525,0,4,10233.370903634033,83.28614913490247,MEDIUM
6.0848422788448975,19.853863140944192,35.58233832832587,1,8,7654.203634989051,24.469285861838117,HIGH
6.655938793655589,5.935162285178463,26.488984873454857,0,9,6569.519420707075,57.52013052492763,MEDIUM
7.227277526006489,1.9055308666312905,24.859043230692734,0,8,4277.967962777556,73.49681025222725,LOW
5.007165762613141,2.655584591680272,25.381706182350644,0,6,2564.465777696377,49.70070870663676,MEDIUM
7.313143505109224,2.6341437372894676,23.979249485534964,0,8,7222.978782811048,56.46488573436227,LOW
8.812616716046751,3.1623970735527753,22.979455844249735,0,17,3340.727218587855,57.62397830276818,MEDIUM
6.691905531468266,4.414716114853529,24.00331882250472,0,11,4420.376699749973,23.935812789009432,LOW
7.333827071124958,6.962889430847804,36.979260677331695,0,9,5923.939064161096,38.780244715400926,MEDIUM
8.022429523812859,1.6432514060957712,31.268932962362555,1,10,4786.506512942998,22.456901895326943,MEDIUM
6.952441849975703,1.946127352798624,24.928820706841964,1,18,8539.98475647313,37.069918979932964,HIGH
6.577135830321665,8.606191961860237,32.889933807712936,0,9,504.12367129890913,88.74558367286556,MEDIUM
5.051837236650423,3.830038299796857,17.476837191675777,0,12,4388.5424028148645,87.98579911030535,MEDIUM
7.676891647455475,2.8770817020041797,35.25407011029402,0,9,10186.580143171437,58.3032489262696,MEDIUM
6.998148431243992,4.802342365715106,34.77093461896153,1,9,6711.7495346785245,48.121343365872285,HIGH
6.188584533750654,13.27714669485768,40.41800408414185,0,8,3648.2763990688104,69.94800506627371,HIGH
7.213937039249924,9.415544966087145,33.06930863447194,0,8,6436.698211386682,56.231829224438286,MEDIUM
6.574687678874437,8.986603021290739,29.623407263191034,0,12,4066.333565549552,36.74996417865586,MEDIUM
6.624416481996026,16.311808394153314,34.746842309208894,1,13,8305.84023004868,46.2224981344779,HIGH
7.645662040497837,7.195369685631896,23.24514341175842,0,13,6499.508558160467,17.442473026513834,LOW
5.895455829808539,17.26945697215162,24.6275010497871,0,11,1773.7533347334097,15.298259005538606,MEDIUM
8.042583757466382,18.153857697783433,26.614531089279367,0,12,4867.412776193265,127.50351724154939,HIGH
5.842082453193436,1.6934934154979673,35.21328918540236,0,12,5372.151883912161,82.78999009296282,HIGH
6.503568732480262,1.2725437478520998,21.864729883306598,0,11,5510.70383844213,30.28232599859955,LOW
8.83065157465992,2.486706885348826,21.227629814582045,1,4,5092.498392557838,46.208088972965385,HIGH
8.11461928547818,12.430951416131926,28.4192284692421,1,15,5781.285261957718,34.64244044663762,HIGH
7.187843593245896,4.876175172323855,31.305182982455193,0,8,5373.271054033702,45.49172645126986,MEDIUM
6.253522806048905,4.431218522616149,22.781516544359544,1,11,2180.6741351595215,84.01809103105333,HIGH
6.623654923970096,10.060847048009334,31.022507716631598,1,11,2921.870333745744,2.3346424836715065,MEDIUM
7.165947783127127,3.678266108185367,35.21039605230242,0,9,3488.3345368664473,67.22052103778047,MEDIUM
7.133770909105638,6.560150976478088,34.202770160901146,1,11,4467.485755465813,13.231032566168071,MEDIUM
7.018216163336633,8.603381785694003,29.11975661116945,0,5,3497.4783222022957,300.0046688080072,HIGH
7.072250737324234,2.6866103097621608,26.456413506666134,0,7,7288.064859708262,98.76828797426595,MEDIUM
6.907062401265397,2.1823142972760556,37.413741813884485,0,11,1511.6410987776287,11.104573268619848,LOW
5.802219137923988,5.91111531326888,27.092423966948704,1,5,50.0,11.58175071506463,HIGH
6.63514033205525,6.464970335562086,32.64212771769123,1,13,9707.163723745472,26.32955229149224,HIGH
7.923161648588161,9.54645103830345,38.749688875113456,0,13,1910.9914500602456,45.38861129590826,MEDIUM
5.868499132203994,2.4325052721632243,32.0116084777796,0,11,7281.056801765456,24.62557509069795,MEDIUM
6.929400039614649,3.242847906251902,21.017452602557924,0,8,5904.051107261657,28.014386715092854,LOW
6.3622214641062405,18.038980304639395,19.565863312150274,1,6,2009.665267403271,3.3580995083171503,HIGH
7.2002153864583,11.054173530564483,25.214223479621396,0,12,3827.68195210082,218.18914485499582,HIGH
6.750230137039863,5.2217505918191875,31.256994740749352,0,9,3410.528652526706,44.36096166770885,MEDIUM
8.429654298477201,12.234748142710814,29.668715201064078,0,13,5197.863795873586,156.24374068126116,HIGH
7.555924838771228,2.4405817341758507,40.24249239278204,0,12,2051.203576191058,27.752089847727255,LOW
5.91937715080051,4.782413598186201,29.610337726568442,0,12,3705.7543376314225,198.871469565645,HIGH
7.704105210452329,6.425937058357242,25.035352699496197,0,10,4095.694522425965,72.89811175283717,MEDIUM
6.402813329364143,4.379586178177512,20.199947381340657,0,12,7285.098269552665,48.61823847571013,MEDIUM
6.58070326576022,4.498832383125037,34.08262426738407,1,19,3048.88312679904,138.30310386377056,HIGH
7.3824371180964095,9.225926069751006,26.963632624750492,0,14,1468.1719319185813,11.795928331350838,LOW
6.657427322242878,11.156758421375647,17.96316139060361,0,9,2674.800091508726,46.62113358879195,LOW
7.903570234690659,4.028912396955297,27.133563617491617,1,11,5227.682052718677,38.52190102881149,MEDIUM
6.402940944637944,1.7832665994244359,21.02557133323796,0,6,50.0,99.32635577025187,MEDIUM
6.542948102667773,1.4495735798874536,24.446174937901105,0,10,7552.482468219387,5.978800459314453,LOW
6.509266195806702,0.7807257746069381,27.037151858656,1,12,4255.024193909784,31.673080880086655,MEDIUM
6.590925126480465,16.136123819796897,21.568931709990057,0,5,5413.00500711967,3.446513585229663,LOW
8.089272399993032,9.252049479914392,24.07425498626186,0,15,4813.716191714716,33.446984602758654,LOW
7.665916664249273,7.91974615105509,22.535280995320086,0,13,2331.386934789964,121.05031167394372,MEDIUM
8.638949558610864,3.6282410466336312,22.696264822078586,0,6,1169.8432049894493,33.499008401966684,MEDIUM
9.140879783509329,3.6115657185823675,20.95187689721064,0,8,2238.6593103519895,21.666267695765395,LOW
6.172354671260893,11.399301018674832,24.103412612381263,0,11,50.0,81.86528348906086,MEDIUM
7.16337721459456,1.2786586444327102,21.63180934935628,0,8,5175.108338367138,23.311195419317464,LOW
6.04141971502091,4.165678555069411,30.519504695855073,0,14,3744.2908808987363,109.7880140272555,MEDIUM
6.400154665026559,12.494188689752189,28.204800321181743,0,12,50.0,151.6799070357239,HIGH
6.5329257407698975,4.159943168459465,34.16829134994473,0,13,2473.783503983471,51.25566909391038,LOW
6.148560613275553,8.93377615954792,38.32022034262562,0,6,6025.979746796782,71.1046285092783,HIGH
6.1533014543914275,5.377995474710433,31.063950083530614,0,8,7820.463898362127,116.95576570777042,HIGH
6.97014405933177,0.27957980316839615,29.697522147799848,0,12,605.1256465158048,49.92314486690835,LOW
6.004953423452234,5.210991802292294,31.442023633769363,1,4,10251.88866807501,8.822299982077547,HIGH
7.857914263223869,5.997369741139975,29.799532902012952,1,8,1513.6426608256338,125.90717240898805,HIGH
6.274021816324237,4.914481288841803,27.301196072559552,0,8,50.0,72.25183903272537,LOW
9.628612073086753,2.089211217010901,26.82404516191561,0,13,9120.878209255727,36.42878518859827,MEDIUM
6.693753994132044,4.955896096005843,20.86998021562781,0,11,1285.6590232146177,13.285289783275697,LOW
7.164815877725347,0.840516061922129,32.03351732582904,0,17,8466.731913873698,33.51366039973599,MEDIUM
5.934192933980568,4.126236668829435,26.81223114085002,1,9,2338.2909955083446,61.93128548322571,HIGH
8.635482582314875,9.423871902838513,35.69711384574386,0,6,3379.307265503387,68.22488423508355,MEDIUM
8.107550612722624,15.564461884450637,32.4908154215119,0,8,545.6830400781942,89.3917614879908,HIGH
7.367224283662501,13.91805141382558,23.244290266344134,0,16,7776.828718035194,131.89505453281362,HIGH
5.887877706098391,2.3843415499302525,34.48014628139253,1,12,7392.203807190872,85.80745223242944,HIGH
7.289600189952158,1.5141978208702538,11.635548260978542,0,10,2350.6291997192297,49.00929048177302,LOW
6.0907120585844705,6.4273167547217644,38.58135446974688,1,7,3990.3178059981783,28.009960229438683,HIGH
8.416119737126024,5.717193333052879,18.96932833350201,1,11,6053.859827504162,20.539280355296746,MEDIUM
7.828275258667855,8.48795458699958,29.970673075025218,1,8,2880.0406772448455,95.21392554390712,HIGH
7.185895134638963,3.3871998063274127,29.56449699688517,0,3,8019.819089281033,46.417900667780636,LOW
4.907261903077409,5.846198866565081,33.7423011710505,1,14,3903.6158731267005,16.427975968644244,HIGH
6.2149256192068725,5.618659446388281,25.02781915617353,1,10,2745.455707130585,68.65538612695163,HIGH
7.718985018439885,4.238249651312464,14.126889168827667,1,13,50.0,65.82659233044643,MEDIUM
8.19159532255084,1.1862457740900172,25.036272531716662,1,11,577.6043437979514,212.69614403445536,HIGH
8.098252830342918,9.330099323488103,25.685026185002055,0,7,5847.938244481217,3.933946296295477,LOW
5.6671882979826895,6.459065909588104,14.704847900296178,1,14,4859.2539145180945,9.70852113040118,HIGH
7.371397076131613,9.774557568832922,27.272229653764427,0,4,6483.987866418954,4.583135994700906,LOW
8.013963694834636,11.392903579773094,20.544891068012728,1,9,2624.0249681044847,21.606418695025734,MEDIUM
5.607497990975979,5.261720929405243,30.89451061856072,1,8,50.0,45.55979672965889,HIGH
7.092885936164087,9.37038713883644,25.523521585040918,1,11,2810.325358548589,36.20469880765113,HIGH
7.34645815847761,15.802312571946056,38.7665693131184,0,5,9906.187916433222,141.70861350794596,HIGH
6.829311873637939,19.15493492668115,25.462928058957107,1,12,1498.4919353898274,37.4534672810799,HIGH
5.433054330138918,7.0305843678701,29.58234759804717,1,4,4098.001785411073,5.469032551265304,MEDIUM
6.806871700933644,7.424130006170909,25.721570961242982,0,17,50.0,188.84099500150558,HIGH
6.805425112770478,6.946601683318301,17.26039086923755,0,8,2744.352591710824,95.72407074497461,MEDIUM
6.966734835907021,8.282242244280319,25.771721969175026,1,8,3040.9811418303207,91.50429794321929,HIGH
6.592875717117437,11.064730131141168,31.520480647028876,1,11,5129.169944879003,13.303338282315945,HIGH
6.7012890620826795,6.843090383391483,30.611938833989775,0,10,3309.7479342316938,53.37551768860608,MEDIUM
7.06426434588772,18.446764301349287,25.240393573032794,0,12,50.0,122.96483111453692,MEDIUM
7.49820914447274,16.78270038451042,18.259463298504212,0,7,2341.058553047368,106.33154865290663,MEDIUM
6.826015913428999,5.985857350489546,30.866751526399717,0,13,3628.876799416776,23.667650964185825,LOW
6.731315964468798,5.95937870611805,29.516919512780934,0,10,1410.7309820546293,45.73261569296847,LOW
7.183118634429012,3.9919916124723773,32.0604651231156,0,8,1817.5825139774633,106.69283277114236,MEDIUM
5.371175666694336,8.594005894857863,25.355326828592265,1,7,7014.510751711895,53.666487587387905,HIGH
7.529331614503812,4.53255369861246,16.893751243142653,1,7,2450.341771398492,35.537471735740574,HIGH
7.099493212589337,3.8459086948733487,30.202561098460173,0,10,5431.8742400460815,15.756083309614299,LOW
7.135724173937805,8.46471901746796,26.945143409559094,1,9,3704.5113433447004,45.68490803868848,HIGH
7.964660876835017,2.268618223977366,35.35010264040068,0,7,756.0991312300024,133.8175986021932,MEDIUM
5.342466022956576,11.193748958057341,27.172398194678507,0,10,3267.6975130593,121.18621873259262,HIGH
5.323549517126932,8.700923628797765,26.72719866486299,1,14,5014.76017347241,64.445307360932,HIGH
7.346423460791168,16.21767989085489,29.503526831195884,0,6,9062.988068804152,58.577314115099185,MEDIUM
7.093594830384335,7.121097584718445,23.418413587193214,0,14,2037.7168168478204,87.53685195132364,MEDIUM
7.2531592488727386,9.639068112965308,23.129185673258583,1,13,3961.307807490228,60.26212736181185,HIGH
6.684085632344798,10.503891674808468,26.41262840197235,0,8,6745.431721077649,60.1932301731511,MEDIUM
7.697918306815938,13.198509044193214,21.477562150380166,0,8,7729.466611467887,17.278449206462515,LOW
7.9393749586920075,6.568033646019685,25.625427207204208,0,17,2383.0423006580118,79.50378759009185,MEDIUM
7.535584064556374,3.9677425883096498,38.637368144692196,0,8,3763.7803475532914,55.38955018502292,MEDIUM
6.865254387435875,7.239044043834699,33.2558023603582,0,15,7315.548670783076,49.704159455459596,MEDIUM
5.203079551147037,11.185078442510326,28.8482276483979,0,7,5632.063043351194,35.05087630308329,MEDIUM
7.792312587233415,12.184591327546915,36.31006356572951,0,10,7093.643588575971,132.8615598139612,HIGH
8.199555799595833,1.1981426601858691,22.050623411960125,0,11,7479.984326398967,81.19108301651453,MEDIUM
7.680102570785581,29.72327201932748,41.942639219279975,0,4,5750.422566608671,69.95993238548849,HIGH
6.3083218153692435,3.8623955653123256,24.236984894641637,1,12,4601.93079075403,15.923729506176866,HIGH
7.706414954300982,9.752454084932404,39.022835373055074,0,10,2321.2705063159697,69.81342898728606,MEDIUM
7.874476737165301,14.185188890195287,38.996418286677894,1,10,3516.202177228086,247.23087849562117,HIGH
8.502934623019177,5.585580281511181,16.480621159216767,1,9,3701.9893303827666,6.784566068046522,MEDIUM
6.311501068194838,12.504664075223433,35.80255285885089,0,7,7557.188095785029,95.05575052612858,HIGH
6.896190873910275,1.1869516383482732,25.29654515728394,0,9,4693.757715108447,49.79347602878703,LOW
7.772544846029109,12.810001103241294,23.59218925609158,0,8,4720.268931998078,48.84850634325776,LOW
7.1516690642943415,11.787730549297144,30.147828720989917,1,11,1416.6996782193078,113.28046901456051,HIGH
6.094405158153852,7.888528339151325,20.95250805147145,0,8,7572.548952351933,23.337936932057673,MEDIUM
7.4731546565240325,11.20898261405606,30.011982527497672,0,9,2051.4664230064823,34.93210815764701,LOW
7.62079547043365,17.08008549074647,21.3552331062146,0,10,3402.773839071992,41.15506335636556,MEDIUM
7.179166606697901,14.47902782463327,28.062475675570912,1,9,7866.340253521113,21.56037401575521,HIGH
7.297626434461949,5.832533491833434,35.01217547454089,0,16,6682.503458534557,39.802908445413145,MEDIUM
6.867164688482842,7.189946378255297,29.319107612594717,0,14,1820.6227438578455,24.446461643449158,LOW
8.430451042144453,5.113767013966571,24.841250476313117,0,11,1179.291899895673,51.17995731389014,LOW
6.289377034658591,4.6248857129677505,30.248466665027518,1,9,3629.5552491895282,97.2758506452995,HIGH
6.571411313512598,10.462267815508811,18.5611185479706,0,16,2586.0536844540693,20.654889876175893,LOW
7.109886962174773,5.071407271078008,21.966835294823795,0,9,91.25382120505252,56.59430480064767,LOW
7.891058624930803,10.446066622434515,24.41837963695791,1,13,2090.7762878846397,47.39356453759878,HIGH
5.752364146914917,5.580701838306105,31.721101476708753,0,10,50.0,45.799078105423625,MEDIUM
5.920732925211104,6.203647707156365,29.434792522928575,1,15,6731.129700898562,19.28603821529833,HIGH
5.266044343038754,3.052611801980588,30.21099872700805,0,9,6554.9039300383465,114.43693317540837,HIGH
7.129425702727944,10.26266477061903,26.8357047065374,0,8,8147.136267507889,114.41631809014844,MEDIUM
6.09352476451411,1.1118184083009235,22.27140212398461,0,11,5189.070560594892,44.82384185152287,MEDIUM
6.7539049009838745,13.130240850836586,35.92870161941602,0,12,2944.7583190628166,90.5160269788968,MEDIUM
7.695240370902537,23.112832969036845,22.81323927319404,1,14,7065.528569579154,27.886821254991656,HIGH
6.522611551295438,6.361880359332981,29.51423369823492,0,12,2235.906166956772,98.43306303422183,MEDIUM
7.308153820469028,6.157108221822531,26.3273720810775,0,13,485.7291473316797,20.19351417728817,LOW
6.83059588302345,1.5410547982489846,30.377959002207934,1,15,3787.7641328884397,17.053972986510328,MEDIUM
7.704902883586793,4.058876598847338,23.36707808869838,0,14,5350.935307775971,53.18407209683757,MEDIUM
7.527615260613207,11.290557601447539,33.316062965322295,0,7,1926.510871398474,169.5293491825575,HIGH
6.477259673442851,12.375588633348956,35.26966749501562,0,13,1266.979849505066,15.687428436587709,MEDIUM
6.948213421939593,6.958207036417257,32.947938494978224,1,6,3032.837922855839,7.377267193749812,MEDIUM
8.039369057948445,10.846492383099415,27.94575195584189,0,12,5353.343956484109,97.16660082693296,MEDIUM
7.454039183228687,3.1049027470804633,24.389248523377898,1,7,3792.797844480587,55.593997657349306,HIGH
5.842734148023982,8.137793852261682,43.932670703157356,1,8,11582.192240627119,60.6031073306841,HIGH
7.690056255054244,15.38035955213838,21.050252731428188,0,9,3819.004174833784,36.09821535060481,MEDIUM
6.123850439807385,9.258719621370629,32.2873773103208,0,11,6301.806829982175,75.62705257744025,HIGH
8.371261762964904,16.909110566187447,28.996709328459744,0,9,143.49669635733164,90.75950858228906,MEDIUM
8.021688955856922,17.245298939084712,26.62477534692767,0,9,5843.299968487135,11.891461073499654,MEDIUM
7.36089692832656,8.506709887944117,28.11097763840409,1,8,2905.420320252118,9.273766645215607,MEDIUM
7.241509559092574,0.1,23.938708179832187,0,12,4174.183375679441,17.765423189232028,LOW
6.911870969575322,12.203933949594408,29.562333259471487,0,6,8923.051277633442,26.822963813951482,MEDIUM
7.710671556260025,2.0701585243199636,28.900946915760407,0,22,3157.6589715571263,41.673877847964015,LOW
6.766299647484145,0.3308581686169381,43.06591933755104,0,11,537.5555432662651,54.360778124793484,MEDIUM
7.312012883575904,0.9432782211667329,33.424933290502565,0,6,974.1124490168738,81.06694240229928,MEDIUM
7.8847409298675055,12.779855844667926,30.095296632758444,1,15,4684.100729349517,26.644119731289912,HIGH
6.594374110826969,8.554499670379768,30.453353599857756,1,7,4532.25645251189,93.82467338485705,HIGH
6.545426534008374,7.0946136600710705,38.03722593297447,1,12,4415.873500136054,55.322776453287695,HIGH
6.025071067347986,9.12914592672432,21.177440611558367,0,10,600.5281103514614,63.00730870081051,MEDIUM
6.141974528486444,1.0131418705133788,25.903603537429376,0,21,9873.780624559644,11.863797611636777,MEDIUM
5.454444219702648,5.09655180992497,15.557167033927634,1,13,8300.629563569044,21.50342624085535,HIGH
7.756845910113976,3.559880874053425,30.35264305297141,0,6,4564.9063785698845,34.11413603546007,LOW
8.728023087874494,6.703376459027545,32.0890425032658,0,9,50.0,306.80451219554993,HIGH
8.382796049123275,6.87780641274827,21.026399686590995,0,10,8636.474990729392,92.27053429253422,MEDIUM
5.636523960236135,8.86219494054014,35.61048010800422,1,16,7383.104633434687,43.87416201999225,HIGH
7.75236920440058,9.803446380407511,22.68672004425128,0,10,4487.880968513882,28.820916808757833,LOW
8.3798957149312,1.071959472121861,24.94519134590062,0,8,7556.552292408217,175.6176986375969,HIGH
6.688871017335202,5.150106649606407,27.717395493720193,0,10,2815.8976077041916,57.94786954132795,LOW
7.191302687585044,6.061275960627751,36.56517817655889,0,10,1511.2727304798,22.124816843656138,LOW
5.292896254275796,2.01484963632068,21.85081309151461,0,9,4640.632437757923,17.08573051712318,MEDIUM
7.340062551178977,1.8193029356185564,28.7474827521941,0,11,50.0,71.77809935164139,LOW
6.142796243508754,0.9497348657511261,31.649026528754536,1,11,1091.6327353383538,43.5338089346023,HIGH
7.279671516120363,1.5776531939041658,30.410820982076913,1,10,5722.848643424095,108.2723489842379,HIGH
5.694917370030007,10.802449866696126,30.632406198400222,1,9,4871.952307727009,15.259016677467082,HIGH
7.588572402029836,1.280587480351257,31.569001333043648,1,13,331.3467420632868,94.71575383041176,HIGH
8.02206140788402,1.5200932479246958,23.67166365236927,1,6,3054.8103797084777,101.03468936439836,MEDIUM
6.3951381244563485,6.502669451483467,37.12667872098195,1,8,453.4069149651423,125.95400355465522,HIGH
6.076769676730609,8.114172476392495,26.333103610965438,0,8,2832.0075471547066,24.89455835346911,LOW
5.159579261705017,5.921409887898623,25.536910782105572,1,16,2525.9406938363286,94.96364691461042,HIGH
6.860227819332341,2.402896979757811,35.08575300788252,0,17,6978.243052100365,35.16995013006855,MEDIUM
6.576565459146555,1.8585878581897157,23.21659879873818,0,9,3760.969078057451,19.530294155304,LOW
5.70408252888675,6.370620676208226,28.921669144194126,0,5,3518.8837147618087,44.50858804960754,MEDIUM
7.507716880680954,5.442920855594882,22.662992256028577,0,7,3101.1835944633112,4.482514458021074,LOW
6.695026656321815,4.433265443747896,42.1154148926701,1,8,50.0,62.85385977694687,HIGH
6.131837637219291,10.480902942339485,40.851927100360726,0,4,3923.803576389295,45.972400817700475,MEDIUM
6.600884834923598,5.175313780193217,26.338554111380724,0,7,5551.92147707425,10.66180182478806,LOW
8.064174085036655,1.7031291344813786,30.119143041003195,0,15,4848.465435073714,64.13280783276454,MEDIUM
7.6426432493797,4.454261251980188,27.031198830284286,1,12,6139.316085208702,90.91838336343183,HIGH
6.9829765446513585,8.765467501879494,24.90840306954961,1,17,6275.615810902294,41.55492653576626,MEDIUM
7.657194516618367,4.937251825078788,27.717788994635196,0,8,10354.643127291709,31.757935630102832,MEDIUM
6.055179239251935,8.657443671355487,26.756391388665243,0,6,1039.5382582328969,73.66565304863538,MEDIUM
7.129133090654327,9.871363042757364,17.875995555408217,0,17,4857.22134975324,137.99282293789085,HIGH
7.232590097437823,5.18885333438033,28.57813992939354,1,13,5170.998494420623,39.70069388945431,HIGH
6.677147142351146,5.900623486445993,26.746242764924137,0,7,3304.5674373986753,188.88577752269592,MEDIUM
7.491912502361676,4.697334624405907,28.87320273980122,1,8,2429.0121063295433,113.78654542689556,HIGH
6.397609890819994,8.791378359060671,26.53489333341311,0,15,5596.560642111351,33.19006956233728,MEDIUM
7.558838636998506,4.583652551651064,24.837963819128724,1,8,5327.827033636813,22.789119193286723,HIGH
7.5966728943781625,8.199045663023643,32.249460361654194,0,12,1251.3832745305647,75.81164127618344,MEDIUM
4.5,6.96029856548547,30.198806422250442,1,11,50.0,15.696999687646327,HIGH
8.171275133159105,0.9361191315121314,35.37628379961413,1,7,2823.5182552260017,15.684724389566258,MEDIUM
4.5,8.517096035605457,29.968378586833985,1,6,2314.387066674316,34.96617294694946,HIGH
6.545555876999487,6.501293466990349,25.814360689109197,1,9,5887.641012904559,32.919791837568425,MEDIUM
8.022813230831979,13.477117356260704,30.700611157106614,0,15,1612.8543476862883,163.80762615840047,HIGH
6.814441947272803,2.1057459621967216,15.116321044566172,0,12,3702.6760582274487,99.45006279373959,MEDIUM
5.7804326157774115,7.042354385025536,39.622079332384715,0,16,50.0,102.44527512526349,HIGH
6.115636644454996,4.0838466505380175,28.646280862665403,0,12,50.0,73.6804367375864,MEDIUM
8.024215171688557,1.063747007861941,40.10673536475452,0,9,2045.4389515898704,34.879871410214456,LOW
5.370645922506225,0.7304194111628183,21.783929641916206,0,7,3498.5121343808732,40.91457431490822,LOW
8.116091990865815,15.290137166361049,20.294127704315613,1,10,1904.5137618780116,68.67211587777706,HIGH
7.050408110861939,7.058791889676572,29.194999755985886,0,11,4599.658042268422,19.224864537533563,LOW
6.02684420260181,5.0557712287715955,29.175208456599954,0,15,50.0,19.083139186479126,MEDIUM
6.5751964349275775,1.4144823751166316,29.029468646621666,0,10,3597.914956698585,91.98744246261806,MEDIUM
6.184498093008522,14.699189655457014,28.114957219502884,1,12,3630.3104530365786,79.91985019206675,HIGH
7.879602680772676,3.2605594151004897,23.231297034441667,0,11,146.0270486198362,17.653068011740576,LOW
7.759185028786554,7.29872371611592,18.087865235528874,1,11,4839.48624199746,17.083339816096622,MEDIUM
5.552754979511557,6.316182070088169,28.698903339904117,0,10,50.0,18.104752290883685,LOW
6.736767093332599,19.307258305612365,19.304447998209714,0,8,2281.427441414037,90.43001755657868,MEDIUM
6.3231329038901505,5.7945931921143945,18.737962213567638,0,12,6404.968686757561,110.49522592771596,HIGH
8.264158971613433,3.8796842191787935,24.716209209190577,1,9,50.0,19.78061715667033,MEDIUM
